,GLOBAL_ID,LOCAL_ID,processed_txt,date,_date_,WoY
933,933,1835,"better analogy: standing on the tracks, looking at a runaway train thundering down and complaining that the pantry car in there serves bad food... https: and and t.co and s7vwqubigi",2020-09-27 19:13:30+00:00,2020-09-27,2020-39
934,934,1838,first time taking the train into the city alone &amp; i am shitting it.,2020-09-27 18:47:37+00:00,2020-09-27,2020-39
935,935,1841,i took the subway for the first time since march and my ability to refill my metrocard has slowed down significantly. i forgot my zip code and missed the train i was trying to make,2020-09-27 18:00:47+00:00,2020-09-27,2020-39
936,936,1846,taking your mask off to eat your bacon egg and cheese on the subway is not a good look. people are the worst.,2020-09-27 17:20:01+00:00,2020-09-27,2020-39
937,937,1847,the most triggering thing for me as a jew is the mta driver of my a train having a german accent,2020-09-27 17:16:52+00:00,2020-09-27,2020-39
938,938,1848,"train is empty, but this person decides to sit next to my son. do not be this guy. nyc subway https: and and t.co and fsp0vas4fv",2020-09-27 17:12:59+00:00,2020-09-27,2020-39
939,939,1849,i am all over the city i got it all covered... my mta brooklyn bridge https: and and t.co and bxvwqhtsun,2020-09-27 17:10:06+00:00,2020-09-27,2020-39
940,940,1850,the mta needs to add cup holders to the train,2020-09-27 17:06:54+00:00,2020-09-27,2020-39
941,941,1855,"white car pulled out as bud already came i guess driver of car manhattan, new york https: and and t.co and gco4q2znas",2020-09-27 16:23:49+00:00,2020-09-27,2020-39
942,942,1856,guy not wearing a mask on the subway because he is vaping,2020-09-27 16:21:20+00:00,2020-09-27,2020-39
943,943,1859,the gay who flirted with me on the subway between 34th and 14th yeah you are cute but also back off with the negging it simply is not a good look,2020-09-27 16:08:41+00:00,2020-09-27,2020-39
944,944,1860,is he really standing in new haven train center? or is that hartford!? no definitely nh connecticut hysterical! &amp; theirs nobody around him he probably has body guards surrounding the place. oh my god,2020-09-27 15:30:46+00:00,2020-09-27,2020-39
945,945,1862,east side must have new train. harlem got the hand downs again,2020-09-27 15:07:31+00:00,2020-09-27,2020-39
946,946,1863,and i forgot the 4 train does not run on the weekend. shows how much i take the train,2020-09-27 15:03:29+00:00,2020-09-27,2020-39
947,947,1864,it is so hot in this subway oh my god,2020-09-27 15:03:05+00:00,2020-09-27,2020-39
948,948,1867,"yesterday i schlepped (subway and path and uber) from bk to jc nj to pick up an etagere that was out of stock all over nyc. got it home and began to assemble, only to discover a wood piece was warped and cracked. refuses to ship a replacement without waiving the delivery fee.",2020-09-27 14:37:56+00:00,2020-09-27,2020-39
949,949,1873,what the fuck is going on with at least half the people in nyc riding the subways and not wearing masks?!,2020-09-27 11:52:14+00:00,2020-09-27,2020-39
950,950,1874,if you know you know! tulum. you think they have one in nyc under the subway https: and and t.co and gi9agndpo6,2020-09-27 11:25:01+00:00,2020-09-27,2020-39
951,951,1878,hey the boards at lindenhurst are stuck again (the train pictured is the 4:42am to penn station btw.... and the boards are saying 4:13am to penn station while the boards on track 2 are stuck frozen on that announcement) pic was taken like about 15 minutes ago https: and and t.co and mrmwepvm2k,2020-09-27 08:58:00+00:00,2020-09-27,2020-39
952,952,1879,the l train throws the hammer down!!! (austin carr voice) goat james,2020-09-27 08:04:30+00:00,2020-09-27,2020-39
953,953,1880,"man plays pokemon for gameboy advance with the sound on the 6 train because he "" needs to hear the battle music "". new york city nods in aggreememnt",2020-09-27 07:50:23+00:00,2020-09-27,2020-39
954,954,1881,park in a garage or park away like nj away and take train in lol. nyc is starting to move homeless and drug users out of hotels. it has consequences unfortunately.,2020-09-27 07:13:11+00:00,2020-09-27,2020-39
955,955,1882,these are some well reenforced train tunnels to withstand sonic booms!!! https: and and t.co and bm7jqaobrs,2020-09-27 06:13:07+00:00,2020-09-27,2020-39
956,956,1887,"i am at mta subway wakefield and 241st st (2) in bronx, ny https: and and t.co and glrck7iize",2020-09-27 04:23:52+00:00,2020-09-27,2020-39
957,957,1889,"e train at b'way lafayette has a smashed window below destination sign, r160 car 9853",2020-09-27 03:27:55+00:00,2020-09-27,2020-39
958,958,1890,crying on the train is so embarrassing,2020-09-27 03:25:57+00:00,2020-09-27,2020-39
959,959,1891,unmasked man at penn station just followed me on the train and tried to convince me to do crystal meth with him. do not say their are not new opportunities ahead in the big city.,2020-09-27 03:24:29+00:00,2020-09-27,2020-39
960,960,1893,two banshee girls fighting on this train,2020-09-27 03:15:28+00:00,2020-09-27,2020-39
961,961,1897,shout out to mine dem. all wah night i took the wrong train and they got me a ride home and also called with a splitting headache just to make sure me reach home. https: and and t.co and deodvxwqxo,2020-09-27 02:43:16+00:00,2020-09-27,2020-39
962,962,1900,"yes!, but part of me wishes they could re trolley welcome back",2020-09-27 01:58:46+00:00,2020-09-27,2020-39
963,963,1901,"as the weather starts to get cooler, i am no longer taking the subway as much. i love the cold weather. it makes me want to walk more. look! i unlocked the amazing day badge with ! https: and and t.co and gw8y7svpz2 https: and and t.co and xzybjswwqx",2020-09-27 01:55:14+00:00,2020-09-27,2020-39
964,964,1903,southbound train platform side. spotted a man smoking his crack cocaine as nothing.,2020-09-27 01:40:26+00:00,2020-09-27,2020-39
965,965,1906,passenger went at it with another passenger for not wearing a mask in the train. it got louder when they exited at the same station. https: and and t.co and yacfbu7nxk,2020-09-27 00:45:03+00:00,2020-09-27,2020-39
966,966,1907,"have taken it twice in the last month. saturday end of august (q was somewhat crowded, 1 was maybe 50% of capacity, path from hob &gt;33 was jammed) this past thursday late morning and late evening (a was maybe 10% full)",2020-09-27 00:29:53+00:00,2020-09-27,2020-39
967,967,1910,thinking about how they chose to do this when it is harder than ever to locate a public bathroom and the closed their in system bathrooms indefinitely. https: and and t.co and 9tqvxsvhzx,2020-09-27 00:18:44+00:00,2020-09-27,2020-39
968,968,1911,it is crazy how the rainfall makes the subway even dirtier than it already is,2021-08-10 23:51:29+00:00,2021-08-10,2021-32
969,969,1912,something uneasy about being in a whole ass metal train above ground during a thunderstorm,2021-08-10 23:42:39+00:00,2021-08-10,2021-32
970,970,1913,in the subway station and the rain is starting to pour in from the platform ceilings if i drown in the subway tonight at least i look sexy,2021-08-10 23:27:22+00:00,2021-08-10,2021-32
971,971,1914,"well, i was walking the six blocks to the subway home but maybe i will just get another beer. essex market https: and and t.co and f5rec3aqnk",2021-08-10 23:20:18+00:00,2021-08-10,2021-32
972,972,1918,"you cannot get a free double transfer with omny, bus to subway to bus, right?",2021-08-10 22:32:50+00:00,2021-08-10,2021-32
973,973,1919,just felt someone is sweat drip on me on the grin train,2021-08-10 22:26:08+00:00,2021-08-10,2021-32
974,974,1920,i think i loss of my sunglass at one of b1 bus or one of your local capital one bank at the moment in bensonhurst of bay parkway branch its by the entrance to the teller by the door of rear at the moment on the left side of inside door if found please tell them to held it . https: and and t.co and ifdy3wtxfw,2021-08-10 22:18:41+00:00,2021-08-10,2021-32
975,975,1921,"at worst, it looks like i will be just ~8 minutes behind the a train i may have gotten at jfk. if i missed that one i not only saved saved $7.75 but also saved ~15 minutes. stressful connections but it worked great today! take your airtrain fare hike and shove it, ! https: and and t.co and 96xxahtxlz",2021-08-10 22:09:37+00:00,2021-08-10,2021-32
976,976,1922,fuck the mta. hoping that shot every time.,2021-08-10 22:04:53+00:00,2021-08-10,2021-32
977,977,1924,...just 8.5 million? byford should run the entire mta this time.,2021-08-10 21:54:43+00:00,2021-08-10,2021-32
978,978,1925,"i thought i had to run, but made a quick connection to a departing a train. happy i made it since it would have been a 20 minutes (!!) wait had i not. on a weekday. during the pm rush. https: and and t.co and ny5lj7y3dc",2021-08-10 21:48:48+00:00,2021-08-10,2021-32
979,979,1926,but the a train headways at lefferts. bad. very bad if i miss this next one.,2021-08-10 21:37:18+00:00,2021-08-10,2021-32
980,980,1929,get rid of megan rapinoe she makes subway and the rest of the team look terrible!,2021-08-10 21:30:05+00:00,2021-08-10,2021-32
981,981,1932,this white homeless man came on the train saying he only wants 20s... the whole train started violating him. i love nyc.,2021-08-10 21:03:08+00:00,2021-08-10,2021-32
982,982,1936,newark penn station is literally horribly designed. how you expect everyone to make trains all the way on track 1 to the city while having inbound path trains on platform h. then top it off with closed exits all over the place. left my house 2 hrs early to still miss 2 trains,2021-08-10 19:57:56+00:00,2021-08-10,2021-32
983,983,1938,"half of those under 30 are not wearing masks on the train. of the rest of commuters, a third (all ages, have their noses out). yikes. car 5510, astoria bound w.",2021-08-10 19:41:58+00:00,2021-08-10,2021-32
984,984,1939,let us fix the mta now,2021-08-10 19:10:27+00:00,2021-08-10,2021-32
985,985,1941,"if there is middle village bound m train at the myrtle broadway at the same time as a manhattan bound j train, they should both fucking wait for transferring fucking passengers. love missing the m by literally one second. fuck you",2021-08-10 18:40:33+00:00,2021-08-10,2021-32
986,986,1942,now that cuomo is gone is there a possibly andy byford comes back to the mta if gov hochul would consider it https: and and t.co and iu6ewvfrdr,2021-08-10 18:20:34+00:00,2021-08-10,2021-32
987,987,1946,i think the problem with an air train to lga is the starting point. willets pt makes no sense unless lga shares it is parking with citifield. train travellers will have to backtrack or transfer.,2021-08-10 18:12:36+00:00,2021-08-10,2021-32
988,988,1947,"i got on the train to get my keys, came back into the city, and cuomo resigned",2021-08-10 17:56:19+00:00,2021-08-10,2021-32
989,989,1951,no way. byford got a first hand look at how dysfunctional ny politics and the mta are.,2021-08-10 17:34:57+00:00,2021-08-10,2021-32
990,990,1954,"was hoping to take the train montauk line to the brewery but either the schedule is modified due to covid like it says or it just does not go out that way until after 5 pm which seems unlikely. oh well, lyft it is. https: and and t.co and r2k6stvbls",2021-08-10 16:55:55+00:00,2021-08-10,2021-32
991,991,1955,it is not that hard to put on a mask on almost kathy hochul's subway. please do it.,2021-08-10 16:50:51+00:00,2021-08-10,2021-32
992,992,1956,"congratulations incoming governor, please fix the mta",2021-08-10 16:50:34+00:00,2021-08-10,2021-32
993,993,1957,"thought it took the nys assembly member and senator that represnt the district i live in to finally get on the ""cuomo has to go"" train, i and others will not forget that press conference with cuomo or how long it took them to publicly call for cuomo's resignation. https: and and t.co and mxtoiiyqie",2021-08-10 16:44:57+00:00,2021-08-10,2021-32
994,994,1958,"yes but path does not and it is sparkles. nyc subway is the outlier globally on dirtiness. really nobody comes close to us, not even other systems in our own city.",2021-08-10 16:44:22+00:00,2021-08-10,2021-32
995,995,1960,let me know i will be there,2021-08-10 16:30:57+00:00,2021-08-10,2021-32
996,996,1962,"i do not think i will ever stop wearing a mask on the subway. not for health reasons , but so i can keep quietly saying ""what the f.."" about the people on the subway.",2021-08-10 16:17:38+00:00,2021-08-10,2021-32
997,997,1963,"first time in a long time that everyone on my train was wearing masks and correctly. thankful to live in a city where people believe in science and choose to follow it. covid is not going anywhere get vaccinated, please!",2021-08-10 16:14:55+00:00,2021-08-10,2021-32
998,998,1965,"i am at mta subway atlantic ave and barclays center (b and d and n and q and are and 2 and 3 and 4 and 5) in brooklyn, ny https: and and t.co and iuhjjkmj1h",2021-08-10 16:00:09+00:00,2021-08-10,2021-32
